width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness,wm_score
1400,1050,1.47,66.47718048095703,19.366920471191406,0.5297342936197917,1.8314361572265625,1.276849159260989,0.7600460052490234,1.0259989500045776,18.851015090942383,0.538299560546875,-0.538299560546875,127,-12.122428851902278,356.7536738176455,0.648638470596224,0.0099093119303385,117007091_1717522482.jpg,,117007091,1717522482,0.0,0.16821716725826263
1400,1050,1.47,57.67976760864258,19.994945526123047,0.2278645833333333,1.209259033203125,1.6490263154926288,1.548188090324402,0.5678040385246277,15.341869354248049,0.2921600341796875,0.2921600341796875,107,-1.1633961046500132,792.426025328511,0.8157877468425299,0.0239651997884114,117007091_1717522534.jpg,,117007091,1717522534,0.0,0.20183253288269043
1400,1050,1.47,66.18606567382812,23.96983337402344,0.0701904296875,0.341796875,1.3566337949006602,-0.4451669752597809,1.28151535987854,18.258153915405273,1.1539230346679688,-1.1539230346679688,127,-1.5670138990826412,505.13567561790114,0.6419855924665094,0.0445531209309895,117007091_1717522602.jpg,storta,117007091,1717522602,0.2692820231119792,0.2312171459197998
1401,1050,1.47105,65.77684020996094,16.78782081604004,0.7202625896349413,0.2901676580834419,2.542439979128898,0.890626847743988,2.381340980529785,9.354222297668455,2.2762603759765625,2.2762603759765625,73,-3.246486944895704,223.22978589687668,0.4881420724795541,0.0144256233702737,117007091_1717522658.jpg,storta,117007091,1717522658,1.0175069173177085,0.234695702791214
590,1050,0.6195,49.082035064697266,20.860998153686523,3.9659585963227224,0.4239095945389681,2.8703514920585773,0.0974525064229965,2.868696689605713,6.2147674560546875,0.19189453125,0.19189453125,5,-1.889371789736206,43.944110284776855,0.3458216754298368,0.0397882220773874,118733913_1962609190.jpg,"buia,sfocata,bassa_risoluzione",118733913,1962609190,1.5593946554506593,0.07019082456827164
590,1050,0.6195,42.45524215698242,21.889915466308594,5.570050939901208,3.8699102977497257,3.5255560057345443,0.8328857421875,3.425762176513672,4.966756820678711,0.629302978515625,-0.629302978515625,9,-5.111826267296737,31.20468514510267,0.3209927962332545,0.0579243062225576,118733913_1962609200.jpg,"buia,sfocata,bassa_risoluzione",118733913,1962609200,2.434397698550047,0.08461817353963852
590,1050,0.6195,56.22499465942383,19.25016975402832,0.4562294182217343,0.0112020616081229,1.9878540748953464,0.5138942003250122,1.9202803373336792,4.861469745635986,2.1284942626953125,2.1284942626953125,6,91.20169469073564,95.6109229202062,0.4633131932829729,0.0090157836512074,118733913_1962609210.jpg,"storta,sfocata,bassa_risoluzione",118733913,1962609210,1.3254807931267718,0.06795118004083633
590,1050,0.6195,45.37882232666016,28.779857635498047,9.114136680159165,7.425466091520308,1.604489596955727,0.8958426117897034,1.331109642982483,4.728639602661133,0.748291015625,-0.748291015625,6,-4.12333478958131,34.14118027756681,0.2283301575766523,0.1071747864640505,118733913_1962609218.jpg,"buia,sovraesposta,sfocata,bassa_risoluzione",118733913,1962609218,2.404511764057121,0.08239057660102844
590,1050,0.6195,58.63029861450195,15.687423706054688,0.1879159234357848,0.0002679919045005,3.9712660491848175,1.3723500967025757,3.726608276367187,5.221427917480469,9.767684936523438,9.767684936523438,5,-13.146849064581804,45.883092368502055,0.3888265556932936,0.002955414722832,118733913_1962609228.jpg,"storta,sfocata,bassa_risoluzione",118733913,1962609228,7.247071751540592,0.08852341771125793
590,1050,0.6195,58.46852111816406,21.395872116088867,0.1911854246706915,0.4086340559824369,2.4820816124653415,1.2946902513504028,2.1176652908325195,4.828376770019531,9.067718505859377,-9.067718505859377,8,10.72517963168447,70.89940729808998,0.4136554348898585,0.0068857839942371,118733913_1962609234.jpg,"storta,sfocata,bassa_risoluzione",118733913,1962609234,6.363488882271417,0.07662392407655716
