width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness
1573,1050,1.65165,58.24869155883789,17.3922061920166,0.0,0.6469012701023392,11.232912510674192,4.536930084228516,10.275922775268556,14.525588989257812,0.09478759765625,-0.09478759765625,34,-0.3300336567083251,35.57936566962104,0.0678337594600269,0.0,132346374_2002740520.jpg,"dominante,sfocata",132346374,2002740520,3.2152386998415308
1400,1050,1.47,70.94869232177734,15.443010330200195,0.2971649169921875,0.0559488932291666,13.02361465145399,3.6794004440307617,12.493060111999512,20.06367301940918,2.03216552734375,-2.03216552734375,15,-19.565256426840755,158.18562916196566,0.2531590367732292,0.0029246012369791,131502424_1982657472.jpg,"dominante,storta",131502424,1982657472,3.110680681092664
1400,1050,1.47,60.74370193481445,17.64519500732422,0.0078837076822916,1.6290028889973958,10.47789118796433,2.675905704498291,10.130435943603516,18.5795955657959,2.9782867431640625,2.9782867431640625,32,-26.747383700045052,162.07803427994398,0.3524745535595319,0.0001335144042968,131502424_1982657450.jpg,"dominante,storta",131502424,1982657450,3.104997292433791
1680,945,1.5876,74.19046783447266,25.857995986938477,30.72272406684028,0.0022040473090277,6.479320201701722,1.4850070476531982,6.306849002838135,12.94019603729248,0.0,0.0,79,-8.269132954552312,869.4163089497589,1.9658740461776905,0.2768317328559028,131063036_1972252422.jpg,"sovraesposta,dominante",131063036,1972252422,3.0921024571094584
1154,865,0.99821,53.47517013549805,24.12126922607422,0.0080108642578125,2.914174397786458,4.688171505685348,1.9332550764083865,-4.2710041999816895,8.984673500061035,5.1161956787109375,-5.1161956787109375,39,-9.547231899629832,1099.2414470016165,2.1525043016539844,0.0005594889322916,129957918_1946034804.jpg,"dominante,storta,bassa_risoluzione",129957918,1946034804,3.082839995561962
1151,797,0.917347,30.166419982910156,29.451011657714844,1.183444992947814,8.752010974964739,7.575827956443607,0.2557357549667358,7.571510314941406,12.188206672668455,0.000396728515625,-0.000396728515625,30,-0.0770938848132177,927.866039517664,0.3209927962332591,0.0125727256699576,131745792_1988516116.jpg,"buia,dominante,bassa_risoluzione",131745792,1988516116,3.077314990819886
1486,1050,1.5603,53.082706451416016,23.716064453125,1.8655850742403317,1.573425630179558,6.258559297825634,3.3560163974761963,5.282680988311768,11.694659233093262,4.51092529296875,-4.51092529296875,75,33.743012222608485,615.3342267922501,0.8091348687128286,0.0228507531940607,129563902_1973658058.jpg,"dominante,storta",129563902,1973658058,3.071923353102242
470,623,0.29281,67.4901351928711,15.47602081298828,7.037438973839351,0.1002469832350773,5.374118946681111,1.071510910987854,5.266214847564697,5.566236972808838,2.0077362060546875,-2.0077362060546875,19,-1.6110976942319502,13.56645013374382,0.1604963981166162,0.0829819051676492,123665033_1813355161.jpg,"sovraesposta,dominante,storta,sfocata,bassa_risoluzione",123665033,1813355161,3.0596569358616077
1400,1050,1.47,61.0478515625,21.54570770263672,1.05438232421875,0.3222147623697916,10.850770997813026,0.1895985007286071,10.849114418029783,23.328622817993164,2.7537841796875,-2.7537841796875,42,-39.81744528375769,317.3878961251983,0.431831435956726,0.0112838745117187,131502424_1982657364.jpg,"dominante,storta",131502424,1982657364,3.0485488692449234
1133,850,0.96305,73.93183898925781,21.907440185546875,19.096755981445312,0.000762939453125,0.6670900482001895,-0.0256367418915033,0.6665972471237183,7.138084888458252,3.321044921875,-3.321044921875,36,-0.0276946367159147,610.9896245800564,0.4136554348898477,0.2185961405436197,122075428_1759779052.jpg,"sovraesposta,storta,bassa_risoluzione",122075428,1759779052,3.0237055460611977
1680,1050,1.764,51.384765625,13.359369277954102,0.40985107421875,0.0128173828125,4.337557346661679,2.504495620727539,3.5414552688598633,7.1215667724609375,5.036537170410156,-5.036537170410156,29,-12.43570172645618,647.7019614638551,1.048988149226677,0.0051010131835937,131034348_1971655296.jpg,"buia,dominante,storta",131034348,1971655296,3.003604221105524
698,1050,0.7329,42.08189010620117,27.34842872619629,0.0681057224025974,15.760387073863637,11.859146909656795,2.971891164779663,11.480732917785645,16.272348403930664,0.02960205078125,0.02960205078125,64,-0.3033854086489777,279.5465901248386,0.4021323119526685,0.0025187702922077,130662340_1963181212.jpg,"buia,dominante,bassa_risoluzione",130662340,1963181212,2.9565977167940813
1154,865,0.99821,50.36516189575195,23.649927139282227,0.00762939453125,1.5413920084635415,8.579648272365818,0.5199115872383118,8.563880920410156,16.401609420776367,3.196685791015625,3.196685791015625,69,-6.2230646716316915,555.9717648778637,0.8570099937837862,0.0007870992024739,128207258_1903128926.jpg,"buia,dominante,storta,bassa_risoluzione",128207258,1903128926,2.9395197391933423
